cell,prompt_id,view,treatment,pair_id,winner,first,state_first,state_second,rep,choice,status,pick_winner,tie,pick_first,p_first,p_winner,prompt_tokens,completion_tokens,cached,model,dropped_params,raw,call_id
neutral|full|base,neutral,full,base,6,A,W,p6_A_2021_base,p6_B_2021_base,0,1,ok,1.0,0,1.0,0.9732407158928804,0.9732407158928804,810,1,False,gpt-4o-2024-08-06,,1,8b843c1cc983fbc4581a2dcf
neutral|full|base,neutral,full,base,6,A,L,p6_B_2021_base,p6_A_2021_base,0,1,ok,0.0,0,1.0,0.9979492568670109,0.0020507431329891412,810,1,False,gpt-4o-2024-08-06,,1,9f6d49e662e79701fc1557a4
neutral|full|base,neutral,full,base,7,A,W,p7_A_2021_base,p7_B_2021_base,0,2,ok,0.0,0,0.0,0.04468087170375928,0.04468087170375928,677,1,False,gpt-4o-2024-08-06,,2,c9bf00429b319378fd79bdcb
neutral|full|base,neutral,full,base,7,A,L,p7_B_2021_base,p7_A_2021_base,0,1,ok,0.0,0,1.0,0.9939024391225162,0.00609756087748381,677,1,False,gpt-4o-2024-08-06,,1,66b0dbc2eee34a2a6937c655
neutral|full|base,neutral,full,base,8,A,L,p8_B_2021_base,p8_A_2021_base,0,1,ok,0.0,0,1.0,0.7248702702332475,0.27512972976675254,827,1,False,gpt-4o-2024-08-06,,1,b28d464779783f3a33459886
neutral|full|base,neutral,full,base,8,A,W,p8_A_2021_base,p8_B_2021_base,0,1,ok,1.0,0,1.0,0.9988664308973693,0.9988664308973693,827,1,False,gpt-4o-2024-08-06,,1,abe309a8565d172d288c285d
neutral|full|base,neutral,full,base,10,A,W,p10_A_2021_base,p10_B_2021_base,0,2,ok,0.0,0,0.0,0.0007321813304820287,0.0007321813304820287,586,1,False,gpt-4o-2024-08-06,,2,2835409ed8b5f4102f7bdd63
neutral|full|base,neutral,full,base,10,A,L,p10_B_2021_base,p10_A_2021_base,0,1,ok,0.0,0,1.0,0.9999657315110773,3.426848892273959e-05,586,1,False,gpt-4o-2024-08-06,,1,8f84124ca6b4d6f9698587c5
neutral|full|base,neutral,full,base,11,A,L,p11_B_2021_base,p11_A_2021_base,0,1,ok,0.0,0,1.0,0.9991169539613303,0.0008830460386697325,806,1,False,gpt-4o-2024-08-06,,1,3f6bb8684c07d98123e564f6
neutral|full|base,neutral,full,base,11,A,W,p11_A_2021_base,p11_B_2021_base,0,1,ok,1.0,0,1.0,0.8962513759047847,0.8962513759047847,806,1,False,gpt-4o-2024-08-06,,1,98c54950cfcc4d37645d6d2a
neutral|full|base,neutral,full,base,12,A,W,p12_A_2021_base,p12_B_2021_base,0,1,ok,1.0,0,1.0,0.9879462221806317,0.9879462221806317,683,1,False,gpt-4o-2024-08-06,,1,c86c6d4c70ee2852adca455c
neutral|full|base,neutral,full,base,13,A,W,p13_A_2021_base,p13_B_2021_base,0,1,ok,1.0,0,1.0,0.9481545384777482,0.9481545384777482,725,1,False,gpt-4o-2024-08-06,,1,03825b661b70399fa476d8d4
neutral|full|base,neutral,full,base,13,A,L,p13_B_2021_base,p13_A_2021_base,0,1,ok,0.0,0,1.0,0.6992544210587585,0.30074557894124154,725,1,False,gpt-4o-2024-08-06,,1,2748f3ac60e6e3a482bbc922
neutral|full|base,neutral,full,base,12,A,L,p12_B_2021_base,p12_A_2021_base,0,1,ok,0.0,0,1.0,0.9553191279782165,0.0446808720217835,683,1,False,gpt-4o-2024-08-06,,1,27953807e25dbbb192e30fbe
neutral|full|base,neutral,full,base,15,A,W,p15_A_2021_base,p15_B_2021_base,0,1,ok,1.0,0,1.0,0.8479677583778258,0.8479677583778258,691,1,False,gpt-4o-2024-08-06,,1,ff194feae484f7dbe68e1052
neutral|full|base,neutral,full,base,14,A,W,p14_A_2021_base,p14_B_2021_base,0,1,ok,1.0,0,1.0,0.8740772400852111,0.8740772400852111,807,1,False,gpt-4o-2024-08-06,,1,614dfd26c4aab5a7d6ca500d
neutral|full|base,neutral,full,base,15,A,L,p15_B_2021_base,p15_A_2021_base,0,1,ok,0.0,0,1.0,0.9740426402591096,0.025957359740890418,691,1,False,gpt-4o-2024-08-06,,1,769a52da8fa639e4d5e6692d
neutral|full|base,neutral,full,base,14,A,L,p14_B_2021_base,p14_A_2021_base,0,1,ok,0.0,0,1.0,0.9525741285053949,0.04742587149460509,807,1,False,gpt-4o-2024-08-06,,1,cb0c754b53900798f8658a33
neutral|full|base,neutral,full,base,16,A,L,p16_B_2021_base,p16_A_2021_base,0,1,ok,0.0,0,1.0,0.9994642195845552,0.0005357804154447754,1175,1,False,gpt-4o-2024-08-06,,1,7eaaa2b08dcfbe1863bf056e
neutral|full|base,neutral,full,base,16,A,W,p16_A_2021_base,p16_B_2021_base,0,1,ok,1.0,0,1.0,0.952574130693245,0.952574130693245,1175,1,False,gpt-4o-2024-08-06,,1,0d03cf9bdebe8ced3f75d72a
neutral|full|base,neutral,full,base,17,A,W,p17_A_2021_base,p17_B_2021_base,0,2,ok,0.0,0,0.0,0.3629691986286475,0.3629691986286475,939,1,False,gpt-4o-2024-08-06,,2,ae3245f824054dbc4c762482
neutral|full|base,neutral,full,base,17,A,L,p17_B_2021_base,p17_A_2021_base,0,1,ok,0.0,0,1.0,0.997110419529631,0.002889580470369024,939,1,False,gpt-4o-2024-08-06,,1,d45aaafbf24807d834c5b8bb
neutral|full|base,neutral,full,base,18,A,W,p18_A_2021_base,p18_B_2021_base,0,2,ok,0.0,0,0.0,0.020964241200430608,0.020964241200430608,612,1,False,gpt-4o-2024-08-06,,2,306b880636c1e6420066839c
neutral|full|base,neutral,full,base,18,A,L,p18_B_2021_base,p18_A_2021_base,0,1,ok,0.0,0,1.0,0.7662936377487305,0.2337063622512695,612,1,False,gpt-4o-2024-08-06,,1,2a8b7750170ee01312e72b34
neutral|full|base,neutral,full,base,19,A,W,p19_A_2021_base,p19_B_2021_base,0,1,ok,1.0,0,1.0,0.9999697580501011,0.9999697580501011,930,1,False,gpt-4o-2024-08-06,,1,e999bc44c26db71e3f6bd00b
neutral|full|base,neutral,full,base,19,A,L,p19_B_2021_base,p19_A_2021_base,0,1,ok,0.0,0,1.0,0.9820137898734116,0.01798621012658841,930,1,False,gpt-4o-2024-08-06,,1,b17f8a5552336c433c7fc109
neutral|full|base,neutral,full,base,20,A,L,p20_B_2021_base,p20_A_2021_base,0,1,ok,0.0,0,1.0,0.9926541748041119,0.0073458251958881116,679,1,False,gpt-4o-2024-08-06,,1,8ba28c7501c29120ea13f81c
neutral|full|base,neutral,full,base,20,A,W,p20_A_2021_base,p20_B_2021_base,0,1,ok,1.0,0,1.0,0.9539660928564954,0.9539660928564954,679,1,False,gpt-4o-2024-08-06,,1,d38fa13f39f56ab7c093d449
neutral|full|base,neutral,full,base,21,A,W,p21_A_2021_base,p21_B_2021_base,0,1,ok,1.0,0,1.0,0.9603611579209597,0.9603611579209597,1138,1,False,gpt-4o-2024-08-06,,1,0dbb9e0f9db5e8985173c98e
neutral|full|base,neutral,full,base,21,A,L,p21_B_2021_base,p21_A_2021_base,0,1,ok,0.0,0,1.0,0.9958012037744948,0.00419879622550523,1138,1,False,gpt-4o-2024-08-06,,1,be8ed48a6e73fdfd6056c2da
neutral|full|base,neutral,full,base,22,A,W,p22_A_2021_base,p22_B_2021_base,0,1,ok,1.0,0,1.0,0.9997965729675642,0.9997965729675642,945,1,False,gpt-4o-2024-08-06,,1,515c4958c268d77544f6c10a
neutral|full|base,neutral,full,base,23,A,W,p23_A_2021_base,p23_B_2021_base,0,2,ok,0.0,0,0.0,0.01744248435313573,0.01744248435313573,579,1,False,gpt-4o-2024-08-06,,2,66a95effb14bec88b9861be7
neutral|full|base,neutral,full,base,22,A,L,p22_B_2021_base,p22_A_2021_base,0,1,ok,0.0,0,1.0,0.9416541643004809,0.05834583569951912,945,1,False,gpt-4o-2024-08-06,,1,d0d5d8c7f3332ebb55336cfb
neutral|full|base,neutral,full,base,24,A,L,p24_B_2021_base,p24_A_2021_base,0,1,ok,0.0,0,1.0,0.9149009526726544,0.08509904732734563,865,1,False,gpt-4o-2024-08-06,,1,9b5e63a9da0d6a9d86843dc8
neutral|full|base,neutral,full,base,25,A,L,p25_B_2021_base,p25_A_2021_base,0,2,ok,1.0,0,0.0,0.02161533158090494,0.9783846684190951,793,1,False,gpt-4o-2024-08-06,,2,4f0bc3299d209817c8743d76
neutral|full|base,neutral,full,base,23,A,L,p23_B_2021_base,p23_A_2021_base,0,1,ok,0.0,0,1.0,0.9669140239948332,0.03308597600516683,579,1,False,gpt-4o-2024-08-06,,1,b524fc714e658f4587ae1cec
neutral|full|base,neutral,full,base,26,A,W,p26_A_2021_base,p26_B_2021_base,0,1,ok,1.0,0,1.0,0.9173026516730629,0.9173026516730629,773,1,False,gpt-4o-2024-08-06,,1,263f66af9b713f6a347925fb
neutral|full|base,neutral,full,base,27,A,W,p27_A_2021_base,p27_B_2021_base,0,1,ok,1.0,0,1.0,0.8840392718167946,0.8840392718167946,810,1,False,gpt-4o-2024-08-06,,1,9892ff7ea02fb21e274c0d5e
neutral|full|base,neutral,full,base,26,A,L,p26_B_2021_base,p26_A_2021_base,0,1,ok,0.0,0,1.0,0.9854964221323077,0.014503577867692297,773,1,False,gpt-4o-2024-08-06,,1,ff2d9b3fd5afbb20cf07406e
neutral|full|base,neutral,full,base,28,A,W,p28_A_2021_base,p28_B_2021_base,0,1,ok,1.0,0,1.0,0.9946150620057993,0.9946150620057993,804,1,False,gpt-4o-2024-08-06,,1,4d39e4b0703f590d130738db
neutral|full|base,neutral,full,base,25,A,W,p25_A_2021_base,p25_B_2021_base,0,1,ok,1.0,0,1.0,0.9196425289753969,0.9196425289753969,793,1,False,gpt-4o-2024-08-06,,1,37de42e2a2534d09290cb14c
neutral|full|base,neutral,full,base,27,A,L,p27_B_2021_base,p27_A_2021_base,0,1,ok,0.0,0,1.0,0.8596637577007393,0.14033624229926067,810,1,False,gpt-4o-2024-08-06,,1,40b4cc4cb9641fa17398f387
neutral|full|base,neutral,full,base,28,A,L,p28_B_2021_base,p28_A_2021_base,0,1,ok,0.0,0,1.0,0.8354835309589074,0.16451646904109263,804,1,False,gpt-4o-2024-08-06,,1,31b8ceb1c183f00201585b01
neutral|full|base,neutral,full,base,29,A,L,p29_B_2021_base,p29_A_2021_base,0,1,ok,0.0,0,1.0,0.9955316166325208,0.004468383367479234,1053,1,False,gpt-4o-2024-08-06,,1,102bbe88c105d34022e4388c
neutral|full|base,neutral,full,base,29,A,W,p29_A_2021_base,p29_B_2021_base,0,1,ok,1.0,0,1.0,0.8902942239389253,0.8902942239389253,1053,1,False,gpt-4o-2024-08-06,,1,2876c5046a02fa91e9eab9ec
neutral|full|base,neutral,full,base,30,A,L,p30_B_2021_base,p30_A_2021_base,0,1,ok,0.0,0,1.0,0.9755769107447418,0.024423089255258157,665,1,False,gpt-4o-2024-08-06,,1,b447d4ea827806478ad8ed78
neutral|full|base,neutral,full,base,30,A,W,p30_A_2021_base,p30_B_2021_base,0,2,ok,0.0,0,0.0,0.028436030471848305,0.028436030471848305,665,1,False,gpt-4o-2024-08-06,,2,0af94936fa61f984a85c06f5
neutral|full|base,neutral,full,base,24,A,W,p24_A_2021_base,p24_B_2021_base,0,1,ok,1.0,0,1.0,0.9902915224977764,0.9902915224977764,865,1,False,gpt-4o-2024-08-06,,1,af56785a02ae2161110cb3f3
neutral|full|base,neutral,full,base,32,A,L,p32_B_2021_base,p32_A_2021_base,0,1,ok,0.0,0,1.0,0.9740426401649209,0.025957359835079075,780,1,False,gpt-4o-2024-08-06,,1,f87863f5f068b3854cffb450
neutral|full|base,neutral,full,base,32,A,W,p32_A_2021_base,p32_B_2021_base,0,1,ok,1.0,0,1.0,0.9755769122092984,0.9755769122092984,780,1,False,gpt-4o-2024-08-06,,1,a856cc12673a2de7a5fa1024
neutral|full|base,neutral,full,base,31,A,W,p31_A_2021_base,p31_B_2021_base,0,1,ok,1.0,0,1.0,0.7718435030872968,0.7718435030872968,931,1,False,gpt-4o-2024-08-06,,1,eb16c22121d7fab0141bf1a0
neutral|full|base,neutral,full,base,33,A,L,p33_B_2021_base,p33_A_2021_base,0,1,ok,0.0,0,1.0,0.7718434925908525,0.2281565074091475,956,1,False,gpt-4o-2024-08-06,,1,038b900b4aaa011720a4f56a
neutral|full|base,neutral,full,base,33,A,W,p33_A_2021_base,p33_B_2021_base,0,1,ok,1.0,0,1.0,0.9381240095190062,0.9381240095190062,956,1,False,gpt-4o-2024-08-06,,1,98e5ad6a0a037881b03cd168
neutral|full|base,neutral,full,base,34,A,W,p34_A_2021_base,p34_B_2021_base,0,1,ok,1.0,0,1.0,0.9808759624804295,0.9808759624804295,784,1,False,gpt-4o-2024-08-06,,1,e22fb83e3e11a6da45efa548
neutral|full|base,neutral,full,base,35,A,L,p35_B_2021_base,p35_A_2021_base,0,1,ok,0.0,0,1.0,0.959154281171111,0.04084571882888899,646,1,False,gpt-4o-2024-08-06,,1,69aaeab4d36ee387d59f4260
neutral|full|base,neutral,full,base,35,A,W,p35_A_2021_base,p35_B_2021_base,0,1,ok,1.0,0,1.0,0.9908743633940055,0.9908743633940055,646,1,False,gpt-4o-2024-08-06,,1,b25d11613c56fe1601977698
neutral|full|base,neutral,full,base,31,A,L,p31_B_2021_base,p31_A_2021_base,0,1,ok,0.0,0,1.0,0.7248702702332476,0.27512972976675243,931,1,False,gpt-4o-2024-08-06,,1,4d620946b3df3d13f77e42ef
neutral|full|base,neutral,full,base,36,A,W,p36_A_2021_base,p36_B_2021_base,0,1,ok,1.0,0,1.0,0.9688561719381646,0.9688561719381646,761,1,False,gpt-4o-2024-08-06,,1,a28467e643d848f75cfa3aab
neutral|full|base,neutral,full,base,37,A,W,p37_A_2021_base,p37_B_2021_base,0,2,ok,0.0,0,0.0,0.46879062662624377,0.46879062662624377,676,1,False,gpt-4o-2024-08-06,,2,a6b224d6d1d1fc10b7495563
neutral|full|base,neutral,full,base,36,A,L,p36_B_2021_base,p36_A_2021_base,0,1,ok,0.0,0,1.0,0.9890130567419689,0.010986943258031068,761,1,False,gpt-4o-2024-08-06,,1,db81a5dca8b15335d5a3f406
neutral|full|base,neutral,full,base,38,A,W,p38_A_2021_base,p38_B_2021_base,0,1,ok,1.0,0,1.0,0.5156199157230156,0.5156199157230156,701,1,False,gpt-4o-2024-08-06,,1,c44ea8ff224e808fa0fdcadb
neutral|full|base,neutral,full,base,38,A,L,p38_B_2021_base,p38_A_2021_base,0,1,ok,0.0,0,1.0,0.8902942224835226,0.10970577751647737,701,1,False,gpt-4o-2024-08-06,,1,64a8efdd92b805e9084d28eb
neutral|full|base,neutral,full,base,37,A,L,p37_B_2021_base,p37_A_2021_base,0,2,ok,1.0,0,0.0,0.1294027265554491,0.8705972734445508,676,1,False,gpt-4o-2024-08-06,,2,9ffe1ec45003124f7ed422bc
neutral|full|base,neutral,full,base,34,A,L,p34_B_2021_base,p34_A_2021_base,0,1,ok,0.0,0,1.0,0.8840392725805823,0.11596072741941765,784,1,False,gpt-4o-2024-08-06,,1,d6c67f7fb8caa72c5090b530
neutral|full|base,neutral,full,base,40,A,W,p40_A_2021_base,p40_B_2021_base,0,1,ok,1.0,0,1.0,0.9854964227047066,0.9854964227047066,925,1,False,gpt-4o-2024-08-06,,1,13530439029fcc38a57ed806
neutral|full|base,neutral,full,base,39,A,W,p39_A_2021_base,p39_B_2021_base,0,1,ok,1.0,0,1.0,0.9802808731888499,0.9802808731888499,1190,1,False,gpt-4o-2024-08-06,,1,7889e7028dbfd1ef92317c14
neutral|full|base,neutral,full,base,42,A,W,p42_A_2021_base,p42_B_2021_base,0,1,ok,1.0,0,1.0,0.9996540084000933,0.9996540084000933,804,1,False,gpt-4o-2024-08-06,,1,939da3bea0757025db8f2b4b
neutral|full|base,neutral,full,base,43,A,W,p43_A_2021_base,p43_B_2021_base,0,1,ok,1.0,0,1.0,0.7662936377487304,0.7662936377487304,809,1,False,gpt-4o-2024-08-06,,1,7a9d2fdd35393f7591bc16a1
neutral|full|base,neutral,full,base,43,A,L,p43_B_2021_base,p43_A_2021_base,0,1,ok,0.0,0,1.0,0.9914225127330347,0.008577487266965278,809,1,False,gpt-4o-2024-08-06,,1,105a6c96a82373cf8f2b760f
neutral|full|base,neutral,full,base,44,A,W,p44_A_2021_base,p44_B_2021_base,0,2,ok,0.0,0,0.0,0.02096424204149746,0.02096424204149746,506,1,False,gpt-4o-2024-08-06,,2,36d25e208ee84055d4176b9d
neutral|full|base,neutral,full,base,44,A,L,p44_B_2021_base,p44_A_2021_base,0,1,ok,0.0,0,1.0,0.9740426417190337,0.025957358280966347,506,1,False,gpt-4o-2024-08-06,,1,7cb3f28f7d9fbb910c686b70
neutral|full|base,neutral,full,base,40,A,L,p40_B_2021_base,p40_A_2021_base,0,1,ok,0.0,0,1.0,0.9875683471801755,0.012431652819824501,925,1,False,gpt-4o-2024-08-06,,1,b85d3307c46e08345024375e
neutral|full|base,neutral,full,base,42,A,L,p42_B_2021_base,p42_A_2021_base,0,2,ok,1.0,0,0.0,0.1778108760134381,0.822189123986562,804,1,False,gpt-4o-2024-08-06,,2,f9bb64d2a538d8e6737d934a
neutral|full|base,neutral,full,base,45,A,L,p45_B_2021_base,p45_A_2021_base,0,2,ok,1.0,0,0.0,0.41489884579676883,0.5851011542032312,714,1,False,gpt-4o-2024-08-06,,2,4a6cc3d4aafa91ae54af910f
neutral|full|base,neutral,full,base,46,A,L,p46_B_2021_base,p46_A_2021_base,0,2,ok,1.0,0,0.0,0.28140560742914383,0.7185943925708562,789,1,False,gpt-4o-2024-08-06,,2,605258df464f09339becfa56
neutral|full|base,neutral,full,base,45,A,W,p45_A_2021_base,p45_B_2021_base,0,1,ok,1.0,0,1.0,0.9960545934258047,0.9960545934258047,714,1,False,gpt-4o-2024-08-06,,1,3b94dbd98668e18a2c4cf9b3
neutral|full|base,neutral,full,base,47,A,W,p47_A_2021_base,p47_B_2021_base,0,1,ok,1.0,0,1.0,0.9678992921255347,0.9678992921255347,672,1,False,gpt-4o-2024-08-06,,1,2f5f4088c8cf3d422126af8f
neutral|full|base,neutral,full,base,47,A,L,p47_B_2021_base,p47_A_2021_base,0,1,ok,0.0,0,1.0,0.9173026561945815,0.08269734380541849,672,1,False,gpt-4o-2024-08-06,,1,3da0a75a1b09e09e1f459acb
neutral|full|base,neutral,full,base,46,A,W,p46_A_2021_base,p46_B_2021_base,0,1,ok,1.0,0,1.0,0.9979492568884532,0.9979492568884532,789,1,False,gpt-4o-2024-08-06,,1,c773db68276df3ca7f84ea95
neutral|full|base,neutral,full,base,39,A,L,p39_B_2021_base,p39_A_2021_base,0,1,ok,0.0,0,1.0,0.9972850149136571,0.002714985086342936,1190,1,False,gpt-4o-2024-08-06,,1,c2cca529618ea9aafe7990a5
neutral|full|base,neutral,full,base,48,A,W,p48_A_2021_base,p48_B_2021_base,0,1,ok,1.0,0,1.0,0.7718435030872968,0.7718435030872968,673,1,False,gpt-4o-2024-08-06,,1,11d1c4f791be4d09b346a6d5
neutral|full|base,neutral,full,base,50,A,W,p50_A_2021_base,p50_B_2021_base,0,1,ok,1.0,0,1.0,0.9999097195721183,0.9999097195721183,592,1,False,gpt-4o-2024-08-06,,1,61d0427e93d8bbbcd2689d74
neutral|full|base,neutral,full,base,48,A,L,p48_B_2021_base,p48_A_2021_base,0,1,ok,0.0,0,1.0,0.9950945936964651,0.004905406303534865,673,1,False,gpt-4o-2024-08-06,,1,28d6e57b7fa68def4340a9ae
neutral|full|base,neutral,full,base,50,A,L,p50_B_2021_base,p50_A_2021_base,0,2,ok,1.0,0,0.0,0.030214587231129793,0.9697854127688702,592,1,False,gpt-4o-2024-08-06,,2,e9752f728b1ba44dcb31c471
neutral|full|base,neutral,full,base,51,A,W,p51_A_2021_base,p51_B_2021_base,0,1,ok,1.0,0,1.0,0.9998601779826422,0.9998601779826422,901,1,False,gpt-4o-2024-08-06,,1,1f4c9d31d48e2504b72fc552
neutral|full|base,neutral,full,base,52,A,W,p52_A_2021_base,p52_B_2021_base,0,1,ok,1.0,0,1.0,0.9997694932428952,0.9997694932428952,818,1,False,gpt-4o-2024-08-06,,1,c2e7cee39cae7d2611b9e164
neutral|full|base,neutral,full,base,52,A,L,p52_B_2021_base,p52_A_2021_base,0,1,ok,0.0,0,1.0,0.8633916047011594,0.1366083952988406,818,1,False,gpt-4o-2024-08-06,,1,9047117ea63cbfd4f94bfb2d
neutral|full|base,neutral,full,base,51,A,L,p51_B_2021_base,p51_A_2021_base,0,1,ok,0.0,0,1.0,0.7662936324115011,0.23370636758849894,901,1,False,gpt-4o-2024-08-06,,1,015077c153e0b50273e0a061
neutral|full|base,neutral,full,base,49,A,L,p49_B_2021_base,p49_A_2021_base,0,1,ok,0.0,0,1.0,0.9960545937917996,0.003945406208200386,1086,1,False,gpt-4o-2024-08-06,,1,c68ab219293ce0f7b9c1b946
neutral|full|base,neutral,full,base,53,A,L,p53_B_2021_base,p53_A_2021_base,0,1,ok,0.0,0,1.0,0.5,0.5,1006,1,False,gpt-4o-2024-08-06,,1,f6e542aa05ca4a534f67eec7
neutral|full|base,neutral,full,base,54,A,W,p54_A_2021_base,p54_B_2021_base,0,2,ok,0.0,0,0.0,0.25091279808829703,0.25091279808829703,465,1,False,gpt-4o-2024-08-06,,2,b5ae6f3257f489e946ad59d1
neutral|full|base,neutral,full,base,54,A,L,p54_B_2021_base,p54_A_2021_base,0,2,ok,1.0,0,0.0,0.2689414272294874,0.7310585727705126,465,1,False,gpt-4o-2024-08-06,,2,4a7a2a8f79b87ec809c0e11b
neutral|full|base,neutral,full,base,53,A,W,p53_A_2021_base,p53_B_2021_base,0,1,ok,1.0,0,1.0,0.9976032687418547,0.9976032687418547,1006,1,False,gpt-4o-2024-08-06,,1,c16fca6cfa3876c81c17f2df
neutral|full|base,neutral,full,base,55,A,L,p55_B_2021_base,p55_A_2021_base,0,1,ok,0.0,0,1.0,0.999625904449546,0.0003740955504539789,1066,1,False,gpt-4o-2024-08-06,,1,328b0f0c6a01ccdd743d4476
neutral|full|base,neutral,full,base,56,A,W,p56_A_2021_base,p56_B_2021_base,0,1,ok,1.0,0,1.0,0.9304582530836971,0.9304582530836971,1131,1,False,gpt-4o-2024-08-06,,1,f356bae1a702d82b146b2d1d
neutral|full|base,neutral,full,base,49,A,W,p49_A_2021_base,p49_B_2021_base,0,1,ok,1.0,0,1.0,0.9883127422409682,0.9883127422409682,1086,1,False,gpt-4o-2024-08-06,,1,2d4c460f9099d1a65c7ad1c5
neutral|full|base,neutral,full,base,57,A,L,p57_B_2021_base,p57_A_2021_base,0,1,ok,0.0,0,1.0,0.9669140208962347,0.03308597910376532,1083,1,False,gpt-4o-2024-08-06,,1,428fe8e5c1f3268de39b862d
neutral|full|base,neutral,full,base,57,A,W,p57_A_2021_base,p57_B_2021_base,0,1,ok,1.0,0,1.0,0.999267818745153,0.999267818745153,1083,1,False,gpt-4o-2024-08-06,,1,cb57ad298b2c7677fa50d3be
neutral|full|base,neutral,full,base,58,A,W,p58_A_2021_base,p58_B_2021_base,0,1,ok,1.0,0,1.0,0.9987551568178997,0.9987551568178997,1253,1,False,gpt-4o-2024-08-06,,1,0b68d05544fc7a9bbd7b152b
neutral|full|base,neutral,full,base,59,A,W,p59_A_2021_base,p59_B_2021_base,0,1,ok,1.0,0,1.0,0.9976403388756162,0.9976403388756162,701,1,False,gpt-4o-2024-08-06,,1,ba07155728cfd4316efa2f40
neutral|full|base,neutral,full,base,59,A,L,p59_B_2021_base,p59_A_2021_base,0,1,ok,0.0,0,1.0,0.9196425344813868,0.08035746551861322,701,1,False,gpt-4o-2024-08-06,,1,97bc6adadd804396a341f4a1
neutral|full|base,neutral,full,base,60,A,W,p60_A_2021_base,p60_B_2021_base,0,1,ok,1.0,0,1.0,0.7772998714925403,0.7772998714925403,921,1,False,gpt-4o-2024-08-06,,1,8c092b03c02a1375ee331475
neutral|full|base,neutral,full,base,60,A,L,p60_B_2021_base,p60_A_2021_base,0,1,ok,0.0,0,1.0,0.8080672135527631,0.19193278644723688,921,1,False,gpt-4o-2024-08-06,,1,6be50a771943eab6c8cfb1c4
neutral|full|base,neutral,full,base,61,A,W,p61_A_2021_base,p61_B_2021_base,0,2,ok,0.0,0,0.0,0.04468087011363808,0.04468087011363808,647,1,False,gpt-4o-2024-08-06,,2,91aa5f9335a8ccfe2bf3129a
neutral|full|base,neutral,full,base,56,A,L,p56_B_2021_base,p56_A_2021_base,0,1,ok,0.0,0,1.0,0.6370307875894138,0.3629692124105862,1131,1,False,gpt-4o-2024-08-06,,1,71adcac0f761c3ba5c3ab60b
neutral|full|base,neutral,full,base,61,A,L,p61_B_2021_base,p61_A_2021_base,0,2,ok,1.0,0,0.0,0.05340333017646162,0.9465966698235384,647,1,False,gpt-4o-2024-08-06,,2,a0112f07a02fe5db81a90d44
neutral|full|base,neutral,full,base,62,A,W,p62_A_2021_base,p62_B_2021_base,0,1,ok,1.0,0,1.0,0.9921841116657113,0.9921841116657113,1192,1,False,gpt-4o-2024-08-06,,1,091221fff487225180f5952a
