cell,prompt_id,view,treatment,pair_id,winner,first,state_first,state_second,rep,choice,status,pick_winner,tie,pick_first,p_first,p_winner,prompt_tokens,completion_tokens,cached,model,dropped_params,raw,call_id
neutral|full|base,neutral,full,base,5,A,L,p5_B_2021_base,p5_A_2021_base,0,1,ok,0.0,0,1,0.9933071490323748,0.006692850967625175,1171,1,False,gpt-4o-mini-2024-07-18,,1,cef01cbd8ea0e94febd02b00
neutral|full|base,neutral,full,base,6,A,W,p6_A_2021_base,p6_B_2021_base,0,2,ok,0.0,0,0,0.07585817532042317,0.07585817532042317,729,1,False,gpt-4o-mini-2024-07-18,,2,473dd0f8ec2036d65e6a2844
neutral|full|base,neutral,full,base,10,A,L,p10_B_2021_base,p10_A_2021_base,0,1,ok,0.0,0,1,0.5,0.5,488,1,False,gpt-4o-mini-2024-07-18,,1,982ee2838d09de5831ec5231
neutral|full|base,neutral,full,base,7,A,W,p7_A_2021_base,p7_B_2021_base,0,1,ok,1.0,0,1,0.7772998508568416,0.7772998508568416,559,1,False,gpt-4o-mini-2024-07-18,,1,e21d2cd53ebf277164b8e31f
neutral|full|base,neutral,full,base,11,A,W,p11_A_2021_base,p11_B_2021_base,0,2,ok,0.0,0,0,0.03732688895048618,0.03732688895048618,718,1,False,gpt-4o-mini-2024-07-18,,2,06e23b8c45555a5ce020029d
neutral|full|base,neutral,full,base,10,A,W,p10_A_2021_base,p10_B_2021_base,0,2,ok,0.0,0,0,0.029312233242257107,0.029312233242257107,488,1,False,gpt-4o-mini-2024-07-18,,2,8dd6ad4bcdb2ff12bb31ba52
neutral|full|base,neutral,full,base,6,A,L,p6_B_2021_base,p6_A_2021_base,0,1,ok,0.0,0,1,0.9998415637154371,0.0001584362845629128,729,1,False,gpt-4o-mini-2024-07-18,,1,cfd39e19febbbade01b7e0cf
neutral|full|base,neutral,full,base,7,A,L,p7_B_2021_base,p7_A_2021_base,0,1,ok,0.0,0,1,0.9770226305081272,0.02297736949187279,559,1,False,gpt-4o-mini-2024-07-18,,1,0b03f55deb65fa78bb8dfd70
neutral|full|base,neutral,full,base,8,A,L,p8_B_2021_base,p8_A_2021_base,0,1,ok,0.0,0,1,0.9999038975892416,9.610241075841408e-05,690,1,False,gpt-4o-mini-2024-07-18,,1,0f414a34b91b1f8e42f77f1f
neutral|full|base,neutral,full,base,12,A,W,p12_A_2021_base,p12_B_2021_base,0,1,ok,1.0,0,1,0.9046505261034854,0.9046505261034854,605,1,False,gpt-4o-mini-2024-07-18,,1,cef1ffd78ab920e20a28d160
neutral|full|base,neutral,full,base,12,A,L,p12_B_2021_base,p12_A_2021_base,0,1,ok,0.0,0,1,0.9980732656709094,0.0019267343290906291,605,1,False,gpt-4o-mini-2024-07-18,,1,26a3a942f0f54a2ffb64ff91
neutral|full|base,neutral,full,base,11,A,L,p11_B_2021_base,p11_A_2021_base,0,1,ok,0.0,0,1,0.9997965730844881,0.00020342691551189507,718,1,False,gpt-4o-mini-2024-07-18,,1,18bf1254a9e9d61bb7c34bec
neutral|full|base,neutral,full,base,13,A,L,p13_B_2021_base,p13_A_2021_base,0,1,ok,0.0,0,1,0.7310585727705127,0.26894142722948733,615,1,False,gpt-4o-mini-2024-07-18,,1,8dc483630ca55ef1e4c3a749
neutral|full|base,neutral,full,base,15,A,W,p15_A_2021_base,p15_B_2021_base,0,1,ok,1.0,0,1,0.9988304896609661,0.9988304896609661,600,1,False,gpt-4o-mini-2024-07-18,,1,ff8b9efb661982d2f449a739
neutral|full|base,neutral,full,base,14,A,W,p14_A_2021_base,p14_B_2021_base,0,2,ok,0.0,0,0,0.005220125688722155,0.005220125688722155,781,1,False,gpt-4o-mini-2024-07-18,,2,9cdc23b5f88332d62fc63f13
neutral|full|base,neutral,full,base,14,A,L,p14_B_2021_base,p14_A_2021_base,0,1,ok,0.0,0,1,0.9999832985809051,1.670141909493328e-05,781,1,False,gpt-4o-mini-2024-07-18,,1,8a2234968dc08bf35f4194f6
neutral|full|base,neutral,full,base,15,A,L,p15_B_2021_base,p15_A_2021_base,0,1,ok,0.0,0,1,0.999569442882051,0.0004305571179490375,600,1,False,gpt-4o-mini-2024-07-18,,1,4f192186c09890a3e97bcbd5
neutral|full|base,neutral,full,base,13,A,W,p13_A_2021_base,p13_B_2021_base,0,1,ok,1.0,0,1,0.9914225164237013,0.9914225164237013,615,1,False,gpt-4o-mini-2024-07-18,,1,d24158c9304056370a4bfaaa
neutral|full|base,neutral,full,base,18,A,L,p18_B_2021_base,p18_A_2021_base,0,2,ok,1.0,0,0,0.0085774846138036,0.9914225153861964,458,1,False,gpt-4o-mini-2024-07-18,,2,134d56666487a06f7d67ed41
neutral|full|base,neutral,full,base,19,A,W,p19_A_2021_base,p19_B_2021_base,0,1,ok,1.0,0,1,0.9999687980863308,0.9999687980863308,880,1,False,gpt-4o-mini-2024-07-18,,1,71bbebfa1691a7e26771e0a4
neutral|full|base,neutral,full,base,18,A,W,p18_A_2021_base,p18_B_2021_base,0,2,ok,0.0,0,0,0.26894141551050293,0.26894141551050293,458,1,False,gpt-4o-mini-2024-07-18,,2,78d5ccaab5e900dbadd32c28
neutral|full|base,neutral,full,base,19,A,L,p19_B_2021_base,p19_A_2021_base,0,1,ok,0.0,0,1,0.9914225144041307,0.00857748559586935,880,1,False,gpt-4o-mini-2024-07-18,,1,f75d331526eb6bc36a23c75b
neutral|full|base,neutral,full,base,16,A,L,p16_B_2021_base,p16_A_2021_base,0,1,ok,0.0,0,1,0.999991060305166,8.939694833953737e-06,1158,1,False,gpt-4o-mini-2024-07-18,,1,329f0c5b23c32f40dcc1b102
neutral|full|base,neutral,full,base,17,A,W,p17_A_2021_base,p17_B_2021_base,0,1,ok,1.0,0,1,0.9998415637342705,0.9998415637342705,886,1,False,gpt-4o-mini-2024-07-18,,1,c295b3e4c4cbbc7058aa9e38
neutral|full|base,neutral,full,base,17,A,L,p17_B_2021_base,p17_A_2021_base,0,1,ok,0.0,0,1,0.9997388096110635,0.00026119038893646085,886,1,False,gpt-4o-mini-2024-07-18,,1,dbf268f79c6d051ae7356d86
neutral|full|base,neutral,full,base,16,A,W,p16_A_2021_base,p16_B_2021_base,0,1,ok,1.0,0,1,0.9947798738276535,0.9947798738276535,1158,1,False,gpt-4o-mini-2024-07-18,,1,a4d74c27a93b0aa537fd7680
neutral|full|base,neutral,full,base,20,A,W,p20_A_2021_base,p20_B_2021_base,0,2,ok,0.0,0,0,0.1480472036701053,0.1480472036701053,565,1,False,gpt-4o-mini-2024-07-18,,2,5a15cf4012b59b928a37f5ba
neutral|full|base,neutral,full,base,21,A,L,p21_B_2021_base,p21_A_2021_base,0,1,ok,0.0,0,1,0.9990889487068412,0.0009110512931588266,1156,1,False,gpt-4o-mini-2024-07-18,,1,7d0bc70da7695c153fa4e255
neutral|full|base,neutral,full,base,20,A,L,p20_B_2021_base,p20_A_2021_base,0,1,ok,0.0,0,1,0.9999998362623796,1.6373762035115647e-07,565,1,False,gpt-4o-mini-2024-07-18,,1,7822dc1d46e0853e0e72b9b3
neutral|full|base,neutral,full,base,21,A,W,p21_A_2021_base,p21_B_2021_base,0,1,ok,1.0,0,1,0.9968273176994714,0.9968273176994714,1156,1,False,gpt-4o-mini-2024-07-18,,1,83869cbd06b479fd415e9929
neutral|full|both,neutral,full,both,1,A,L,p1_B_2022_loser,p1_A_2022_both,0,2,ok,1.0,0,0,0.0373268872102664,0.9626731127897336,940,1,False,gpt-4o-mini-2024-07-18,,2,db0f108895c26e17a7de9186
neutral|full|both,neutral,full,both,1,A,W,p1_A_2022_both,p1_B_2022_loser,0,1,ok,1.0,0,1,0.9999994284997149,0.9999994284997149,940,1,False,gpt-4o-mini-2024-07-18,,1,2fe82b7797ea1cad5c2976ab
neutral|full|both,neutral,full,both,2,B,W,p2_B_2022_both,p2_A_2022_loser,0,1,ok,1.0,0,1,0.9999999895325983,0.9999999895325983,939,1,False,gpt-4o-mini-2024-07-18,,1,9c70f738028e5b076443daac
neutral|full|both,neutral,full,both,3,A,W,p3_A_2022_both,p3_B_2022_loser,0,1,ok,1.0,0,1,0.999999922655772,0.999999922655772,1083,1,False,gpt-4o-mini-2024-07-18,,1,a0087c51af866c48c5482c14
neutral|full|both,neutral,full,both,2,B,L,p2_A_2022_loser,p2_B_2022_both,0,2,ok,1.0,0,0,5.8291276786344415e-05,0.9999417087232136,939,1,False,gpt-4o-mini-2024-07-18,,2,75d6677f9a9cfd60948119eb
neutral|full|both,neutral,full,both,4,B,W,p4_B_2022_both,p4_A_2022_loser,0,1,ok,1.0,0,1,0.9999995549151272,0.9999995549151272,947,1,False,gpt-4o-mini-2024-07-18,,1,d53da38886e3b437c4b46810
neutral|full|both,neutral,full,both,4,B,L,p4_A_2022_loser,p4_B_2022_both,0,2,ok,1.0,0,0,0.43782349911420193,0.5621765008857981,947,1,False,gpt-4o-mini-2024-07-18,,2,f0d1c8e62863e33e91017134
neutral|full|both,neutral,full,both,6,B,W,p6_B_2022_both,p6_A_2022_loser,0,1,ok,1.0,0,1,0.9999992661791398,0.9999992661791398,822,1,False,gpt-4o-mini-2024-07-18,,1,94a978d18f88f8f17a72c6a9
neutral|full|both,neutral,full,both,7,A,W,p7_A_2022_both,p7_B_2022_loser,0,1,ok,1.0,0,1,0.9999999530883621,0.9999999530883621,640,1,False,gpt-4o-mini-2024-07-18,,1,076a4d7397fce9f0c4cd685f
neutral|full|both,neutral,full,both,5,A,W,p5_A_2022_both,p5_B_2022_loser,0,1,ok,1.0,0,1,0.999999997664407,0.999999997664407,1252,1,False,gpt-4o-mini-2024-07-18,,1,0e50dbe33eaf9535e3c153dc
neutral|full|both,neutral,full,both,6,B,L,p6_A_2022_loser,p6_B_2022_both,0,2,ok,1.0,0,0,7.484619712816325e-05,0.9999251538028718,822,1,False,gpt-4o-mini-2024-07-18,,2,51f6b595b430b821c215fd99
neutral|full|both,neutral,full,both,5,A,L,p5_B_2022_loser,p5_A_2022_both,0,2,ok,1.0,0,0,0.0001584362468454316,0.9998415637531546,1252,1,False,gpt-4o-mini-2024-07-18,,2,da578768705fb6a246ba8163
neutral|full|both,neutral,full,both,7,A,L,p7_B_2022_loser,p7_A_2022_both,0,2,ok,1.0,0,0,2.5612814850547937e-06,0.999997438718515,640,1,False,gpt-4o-mini-2024-07-18,,2,5ce4215096c1d80ef835529f
neutral|full|both,neutral,full,both,3,A,L,p3_B_2022_loser,p3_A_2022_both,0,2,ok,1.0,0,0,5.42221743297629e-06,0.9999945777825671,1083,1,False,gpt-4o-mini-2024-07-18,,2,6ac66cf3dd03d157cdb3561c
neutral|full|both,neutral,full,both,8,B,L,p8_A_2022_loser,p8_B_2022_both,0,2,ok,1.0,0,0,0.32082129433083023,0.6791787056691698,778,1,False,gpt-4o-mini-2024-07-18,,2,2653b40607d9cef617ac2641
neutral|full|both,neutral,full,both,10,A,L,p10_B_2022_loser,p10_A_2022_both,0,2,ok,1.0,0,0,1.553497314502234e-06,0.9999984465026855,581,1,False,gpt-4o-mini-2024-07-18,,2,0dbc76d7a4345b525143fcfa
neutral|full|both,neutral,full,both,8,B,W,p8_B_2022_both,p8_A_2022_loser,0,1,ok,1.0,0,1,0.9999998874648162,0.9999998874648162,778,1,False,gpt-4o-mini-2024-07-18,,1,d62989f1b4e17dfa29fcf202
neutral|full|both,neutral,full,both,10,A,W,p10_A_2022_both,p10_B_2022_loser,0,1,ok,1.0,0,1,0.9999945777793353,0.9999945777793353,581,1,False,gpt-4o-mini-2024-07-18,,1,3e7c6b8ac1d9c5c4b1ed0def
neutral|full|both,neutral,full,both,12,A,L,p12_B_2022_loser,p12_A_2022_both,0,2,ok,1.0,0,0,0.003172682276965264,0.9968273177230348,694,1,False,gpt-4o-mini-2024-07-18,,2,c92a5432bccfbc0f74ceaa4c
neutral|full|both,neutral,full,both,11,B,L,p11_A_2022_loser,p11_B_2022_both,0,2,ok,1.0,0,0,0.010986942205554658,0.9890130577944454,792,1,False,gpt-4o-mini-2024-07-18,,2,2105c8dc2fc6011307c0817c
neutral|full|both,neutral,full,both,11,B,W,p11_B_2022_both,p11_A_2022_loser,0,1,ok,1.0,0,1,0.9999999895325983,0.9999999895325983,792,1,False,gpt-4o-mini-2024-07-18,,1,aaf34c5b0706eb1b2ed17217
neutral|full|both,neutral,full,both,12,A,W,p12_A_2022_both,p12_B_2022_loser,0,1,ok,1.0,0,1,0.9999999677581336,0.9999999677581336,694,1,False,gpt-4o-mini-2024-07-18,,1,998a6ae8e0c80290d8f23bcd
neutral|full|both,neutral,full,both,15,B,W,p15_B_2022_both,p15_A_2022_loser,0,1,ok,1.0,0,1,0.9999999827421723,0.9999999827421723,684,1,False,gpt-4o-mini-2024-07-18,,1,87016ce1b0710f52a9e7393c
neutral|full|both,neutral,full,both,13,B,W,p13_B_2022_both,p13_A_2022_loser,0,1,ok,1.0,0,1,0.9999993524053853,0.9999993524053853,707,1,False,gpt-4o-mini-2024-07-18,,1,59fc9cb2f08715105caa1ee5
neutral|full|both,neutral,full,both,14,A,L,p14_B_2022_loser,p14_A_2022_both,0,2,ok,1.0,0,0,0.11920292515117027,0.8807970748488297,874,1,False,gpt-4o-mini-2024-07-18,,2,fd536017eedf3f9a7ac472c5
neutral|full|both,neutral,full,both,14,A,W,p14_A_2022_both,p14_B_2022_loser,0,1,ok,1.0,0,1,0.999999694097641,0.999999694097641,874,1,False,gpt-4o-mini-2024-07-18,,1,c8392fdaf302095dcbde11e9
neutral|full|both,neutral,full,both,13,B,L,p13_A_2022_loser,p13_B_2022_both,0,2,ok,1.0,0,0,2.4300230936537083e-05,0.9999756997690634,707,1,False,gpt-4o-mini-2024-07-18,,2,1976e8bd90011c78301309fc
neutral|full|both,neutral,full,both,15,B,L,p15_A_2022_loser,p15_B_2022_both,0,2,ok,1.0,0,0,3.5356257528032616e-05,0.999964643742472,684,1,False,gpt-4o-mini-2024-07-18,,2,aefdbed376ef2846ba195719
neutral|full|both,neutral,full,both,16,A,L,p16_B_2022_loser,p16_A_2022_both,0,2,ok,1.0,0,0,0.0005527786484362228,0.9994472213515638,1242,1,False,gpt-4o-mini-2024-07-18,,2,278d40eda06c0e6dbd2bce7d
neutral|full|both,neutral,full,both,16,A,W,p16_A_2022_both,p16_B_2022_loser,0,1,ok,1.0,0,1,0.9999999847700205,0.9999999847700205,1242,1,False,gpt-4o-mini-2024-07-18,,1,913de791280c047f1907009e
neutral|full|both,neutral,full,both,18,A,W,p18_A_2022_both,p18_B_2022_loser,0,1,ok,1.0,0,1,0.9999997617630155,0.9999997617630155,542,1,False,gpt-4o-mini-2024-07-18,,1,9d5920fdb1fb5fc65780f773
neutral|full|both,neutral,full,both,19,B,L,p19_A_2022_loser,p19_B_2022_both,0,2,ok,1.0,0,0,0.0005527785825763028,0.9994472214174237,960,1,False,gpt-4o-mini-2024-07-18,,2,3bf1adc7d6b750845c0c4dc8
neutral|full|both,neutral,full,both,18,A,L,p18_B_2022_loser,p18_A_2022_both,0,2,ok,1.0,0,0,0.0015011825621089915,0.998498817437891,542,1,False,gpt-4o-mini-2024-07-18,,2,db4f57e183eac8e12d3e8347
neutral|full|both,neutral,full,both,17,B,L,p17_A_2022_loser,p17_B_2022_both,0,2,ok,1.0,0,0,0.2689414272294874,0.7310585727705126,972,1,False,gpt-4o-mini-2024-07-18,,2,a9d03a3b5e31ebe0323eefcb
neutral|full|both,neutral,full,both,20,A,W,p20_A_2022_both,p20_B_2022_loser,0,1,ok,1.0,0,1,0.9992903294899003,0.9992903294899003,652,1,False,gpt-4o-mini-2024-07-18,,1,1429fcb2b9173cd895c169c7
neutral|full|both,neutral,full,both,20,A,L,p20_B_2022_loser,p20_A_2022_both,0,2,ok,1.0,0,0,0.14804719427274568,0.8519528057272543,652,1,False,gpt-4o-mini-2024-07-18,,2,ed1788dfd409808047df258e
neutral|full|both,neutral,full,both,19,B,W,p19_B_2022_both,p19_A_2022_loser,0,1,ok,1.0,0,1,0.9999999981810384,0.9999999981810384,960,1,False,gpt-4o-mini-2024-07-18,,1,1fbc01f6c27e1ebd3c9310a2
neutral|full|both,neutral,full,both,17,B,W,p17_B_2022_both,p17_A_2022_loser,0,1,ok,1.0,0,1,0.999999974890009,0.999999974890009,972,1,False,gpt-4o-mini-2024-07-18,,1,5e4f57e6b16be6a6899b182c
neutral|full|both,neutral,full,both,21,B,L,p21_A_2022_loser,p21_B_2022_both,0,2,ok,1.0,0,0,0.0011695103390339065,0.9988304896609661,1238,1,False,gpt-4o-mini-2024-07-18,,2,3828a1274a1b3e5a7214b0fe
neutral|no_salary|both,neutral,no_salary,both,2,B,W,p2_B_2022_both,p2_A_2022_loser,0,1,ok,1.0,0,1,0.9999999918479795,0.9999999918479795,840,1,False,gpt-4o-mini-2024-07-18,,1,1266ac84efd6ce2dac176fce
neutral|no_salary|both,neutral,no_salary,both,1,A,L,p1_B_2022_loser,p1_A_2022_both,0,2,ok,1.0,0,0,0.2689414330889798,0.7310585669110202,841,1,False,gpt-4o-mini-2024-07-18,,2,da27c1c6bf87e7cd20726bc2
neutral|no_salary|both,neutral,no_salary,both,1,A,W,p1_A_2022_both,p1_B_2022_loser,0,1,ok,1.0,0,1,0.9999998362622821,0.9999998362622821,841,1,False,gpt-4o-mini-2024-07-18,,1,c36c02a273c17874e7169758
neutral|no_salary|both,neutral,no_salary,both,2,B,L,p2_A_2022_loser,p2_B_2022_both,0,2,ok,1.0,0,0,0.008577485659228433,0.9914225143407716,840,1,False,gpt-4o-mini-2024-07-18,,2,284f68b8818c231fecf77562
neutral|full|both,neutral,full,both,21,B,W,p21_B_2022_both,p21_A_2022_loser,0,1,ok,1.0,0,1,0.99999998813888,0.99999998813888,1238,1,False,gpt-4o-mini-2024-07-18,,1,6263e8f955a4f5c508ce44e8
neutral|no_salary|both,neutral,no_salary,both,3,A,W,p3_A_2022_both,p3_B_2022_loser,0,1,ok,1.0,0,1,0.9999998724809324,0.9999998724809324,966,1,False,gpt-4o-mini-2024-07-18,,1,26f06c463da5ef08f61811fe
neutral|no_salary|both,neutral,no_salary,both,3,A,L,p3_B_2022_loser,p3_A_2022_both,0,2,ok,1.0,0,0,0.0953494578297203,0.9046505421702797,966,1,False,gpt-4o-mini-2024-07-18,,2,36b7b6f981f8c55c54c6fcb6
neutral|no_salary|both,neutral,no_salary,both,4,B,L,p4_A_2022_loser,p4_B_2022_both,0,1,ok,0.0,0,1,0.8175744739711883,0.18242552602881168,848,1,False,gpt-4o-mini-2024-07-18,,1,c88ae0c0ae705b8768fb0690
neutral|no_salary|both,neutral,no_salary,both,4,B,W,p4_B_2022_both,p4_A_2022_loser,0,1,ok,1.0,0,1,0.999999694097641,0.999999694097641,848,1,False,gpt-4o-mini-2024-07-18,,1,d91d1fbd13357694c1d2538c
neutral|no_salary|both,neutral,no_salary,both,6,B,W,p6_B_2022_both,p6_A_2022_loser,0,1,ok,1.0,0,1,0.9999997897565932,0.9999997897565932,741,1,False,gpt-4o-mini-2024-07-18,,1,e938cc1f92a27050e3dd4f75
neutral|no_salary|both,neutral,no_salary,both,5,A,W,p5_A_2022_both,p5_B_2022_loser,0,1,ok,1.0,0,1,0.9999999966017321,0.9999999966017321,1117,1,False,gpt-4o-mini-2024-07-18,,1,7d1795ce3246ae31c762d72c
neutral|no_salary|both,neutral,no_salary,both,7,A,W,p7_A_2022_both,p7_B_2022_loser,0,1,ok,1.0,0,1,0.9999999950555496,0.9999999950555496,577,1,False,gpt-4o-mini-2024-07-18,,1,4c7f645445a399402630714b
neutral|no_salary|both,neutral,no_salary,both,6,B,L,p6_A_2022_loser,p6_B_2022_both,0,2,ok,1.0,0,0,0.0011695101999164568,0.9988304898000836,741,1,False,gpt-4o-mini-2024-07-18,,2,61e8b6cd418f439d711ec187
neutral|no_salary|both,neutral,no_salary,both,5,A,L,p5_B_2022_loser,p5_A_2022_both,0,2,ok,1.0,0,0,0.00023050667746147194,0.9997694933225385,1117,1,False,gpt-4o-mini-2024-07-18,,2,2f1d91c937ed78854588a2e3
neutral|no_salary|both,neutral,no_salary,both,7,A,L,p7_B_2022_loser,p7_A_2022_both,0,2,ok,1.0,0,0,9.42244663976186e-07,0.999999057755336,577,1,False,gpt-4o-mini-2024-07-18,,2,f4693ac6524803533db6a246
neutral|no_salary|both,neutral,no_salary,both,8,B,L,p8_A_2022_loser,p8_B_2022_both,0,1,ok,0.0,0,1,0.9997388096733123,0.00026119032668769915,697,1,False,gpt-4o-mini-2024-07-18,,1,48c87763365a7834bbdace27
neutral|no_salary|both,neutral,no_salary,both,8,B,W,p8_B_2022_both,p8_A_2022_loser,0,1,ok,1.0,0,1,0.9999994956527347,0.9999994956527347,697,1,False,gpt-4o-mini-2024-07-18,,1,d03f7816d8508f94f7cc04f9
neutral|no_salary|both,neutral,no_salary,both,11,B,W,p11_B_2022_both,p11_A_2022_loser,0,1,ok,1.0,0,1,0.9999999634651793,0.9999999634651793,711,1,False,gpt-4o-mini-2024-07-18,,1,056073c84938d570ffa34496
neutral|no_salary|both,neutral,no_salary,both,11,B,L,p11_A_2022_loser,p11_B_2022_both,0,2,ok,1.0,0,0,0.02931222767747903,0.970687772322521,711,1,False,gpt-4o-mini-2024-07-18,,2,d62a1b04f635c1495d10ce28
neutral|no_salary|both,neutral,no_salary,both,12,A,L,p12_B_2022_loser,p12_A_2022_both,0,2,ok,1.0,0,0,0.0373268872102664,0.9626731127897336,631,1,False,gpt-4o-mini-2024-07-18,,2,1b656291476d9af9c68d898d
neutral|no_salary|both,neutral,no_salary,both,10,A,W,p10_A_2022_both,p10_B_2022_loser,0,1,ok,1.0,0,1,0.9999832985828951,0.9999832985828951,536,1,False,gpt-4o-mini-2024-07-18,,1,8ab3cae0f5d700bfd575b5aa
neutral|no_salary|both,neutral,no_salary,both,10,A,L,p10_B_2022_loser,p10_A_2022_both,0,2,ok,1.0,0,0,4.222835268240621e-06,0.9999957771647318,536,1,False,gpt-4o-mini-2024-07-18,,2,4a5c104e5a21c6b63b439fcc
neutral|no_salary|both,neutral,no_salary,both,12,A,W,p12_A_2022_both,p12_B_2022_loser,0,1,ok,1.0,0,1,0.9999999530883621,0.9999999530883621,631,1,False,gpt-4o-mini-2024-07-18,,1,56080e8a6e2a4f1e791ae175
neutral|no_salary|both,neutral,no_salary,both,13,B,L,p13_A_2022_loser,p13_B_2022_both,0,2,ok,1.0,0,0,0.0001795280433997968,0.9998204719566002,644,1,False,gpt-4o-mini-2024-07-18,,2,aa44c7dc7ed9c1e76787ea12
neutral|no_salary|both,neutral,no_salary,both,13,B,W,p13_B_2022_both,p13_A_2022_loser,0,1,ok,1.0,0,1,0.9999997617630155,0.9999997617630155,644,1,False,gpt-4o-mini-2024-07-18,,1,7555cbacdb80c60055da2828
neutral|no_salary|both,neutral,no_salary,both,14,A,L,p14_B_2022_loser,p14_A_2022_both,0,1,ok,0.0,0,1,0.8807970748488297,0.11920292515117026,793,1,False,gpt-4o-mini-2024-07-18,,1,ebfa1d14e72b72d03cad724f
neutral|no_salary|both,neutral,no_salary,both,15,B,W,p15_B_2022_both,p15_A_2022_loser,0,1,ok,1.0,0,1,0.9999999530883621,0.9999999530883621,621,1,False,gpt-4o-mini-2024-07-18,,1,cb7b17b849bcf99f1725d703
neutral|no_salary|both,neutral,no_salary,both,15,B,L,p15_A_2022_loser,p15_B_2022_both,0,2,ok,1.0,0,0,9.61023993032045e-05,0.9999038976006968,621,1,False,gpt-4o-mini-2024-07-18,,2,d241cabc31fc5fd1ec66ed55
neutral|no_salary|both,neutral,no_salary,both,16,A,W,p16_A_2022_both,p16_B_2022_loser,0,1,ok,1.0,0,1,0.9999999468421502,0.9999999468421502,1107,1,False,gpt-4o-mini-2024-07-18,,1,3bf8ae660acf15d36d097e3c
neutral|no_salary|both,neutral,no_salary,both,16,A,L,p16_B_2022_loser,p16_A_2022_both,0,1,ok,0.0,0,1,0.9241418173671895,0.07585818263281052,1107,1,False,gpt-4o-mini-2024-07-18,,1,08ab18152fe59c9fd300575f
neutral|no_salary|both,neutral,no_salary,both,14,A,W,p14_A_2022_both,p14_B_2022_loser,0,1,ok,1.0,0,1,0.999998629043345,0.999998629043345,793,1,False,gpt-4o-mini-2024-07-18,,1,5f471c87ec7adf7577499c79
neutral|no_salary|both,neutral,no_salary,both,17,B,W,p17_B_2022_both,p17_A_2022_loser,0,1,ok,1.0,0,1,0.9999999397642536,0.9999999397642536,873,1,False,gpt-4o-mini-2024-07-18,,1,d2a1e8842f99f03e471cb79d
neutral|no_salary|both,neutral,no_salary,both,17,B,L,p17_A_2022_loser,p17_B_2022_both,0,1,ok,0.0,0,1,0.9859363713425581,0.014063628657441929,873,1,False,gpt-4o-mini-2024-07-18,,1,989fe24fdeab2792a734e80f
neutral|no_salary|both,neutral,no_salary,both,18,A,W,p18_A_2022_both,p18_B_2022_loser,0,1,ok,1.0,0,1,0.9999987901337938,0.9999987901337938,497,1,False,gpt-4o-mini-2024-07-18,,1,000540a17e0102ced8adfbe4
neutral|no_salary|both,neutral,no_salary,both,18,A,L,p18_B_2022_loser,p18_A_2022_both,0,2,ok,1.0,0,0,0.022977367693815597,0.9770226323061844,497,1,False,gpt-4o-mini-2024-07-18,,2,7cb05def3b5c076fc7f7ee75
