cell,prompt_id,view,treatment,pair_id,winner,first,state_first,state_second,rep,choice,status,pick_winner,tie,pick_first,p_first,p_winner,prompt_tokens,completion_tokens,cached,model,dropped_params,raw,call_id
neutral|full|move,neutral,full,move,22,A,W,p22_A_2022_move,p22_B_2022_loser,0,1,ok,1.0,0,1,0.9999251537761111,0.9999251537761111,965,1,False,gpt-4o-mini-2024-07-18,,1,0a47824371696593c65f0ba1
neutral|full|move,neutral,full,move,21,B,W,p21_B_2022_move,p21_A_2022_loser,0,1,ok,1.0,0,1,0.9980732652126489,0.9980732652126489,1239,1,False,gpt-4o-mini-2024-07-18,,1,e80edc3c3a6aa9e1622c5b6a
neutral|full|move,neutral,full,move,23,B,W,p23_B_2022_move,p23_A_2022_loser,0,1,ok,1.0,0,1,0.9706877705205929,0.9706877705205929,554,1,False,gpt-4o-mini-2024-07-18,,1,dedff7f3b0aacc3e174b3f94
neutral|full|move,neutral,full,move,22,A,L,p22_B_2022_loser,p22_A_2022_move,0,1,ok,0.0,0,1,0.9947798750657316,0.0052201249342683775,965,1,False,gpt-4o-mini-2024-07-18,,1,02145453e87c2b4559f1c1bb
neutral|full|move,neutral,full,move,23,B,L,p23_A_2022_loser,p23_B_2022_move,0,1,ok,0.0,0,1,0.9999485578009528,5.144219904718028e-05,554,1,False,gpt-4o-mini-2024-07-18,,1,40cf840f543f6b70940709ce
neutral|full|move,neutral,full,move,24,A,L,p24_B_2022_loser,p24_A_2022_move,0,1,ok,0.0,0,1,0.9995694429845969,0.0004305570154030658,801,1,False,gpt-4o-mini-2024-07-18,,1,4c8c6d7c062581c9e58c0228
neutral|full|move,neutral,full,move,24,A,W,p24_A_2022_move,p24_B_2022_loser,0,1,ok,1.0,0,1,0.9975273770409172,0.9975273770409172,801,1,False,gpt-4o-mini-2024-07-18,,1,f3f19482c8b47229a588a3c2
neutral|full|move,neutral,full,move,25,B,W,p25_B_2022_move,p25_A_2022_loser,0,1,ok,1.0,0,1,0.8175744695262775,0.8175744695262775,803,1,False,gpt-4o-mini-2024-07-18,,1,5fd8fc9a688234f8b672d0f4
neutral|full|move,neutral,full,move,25,B,L,p25_A_2022_loser,p25_B_2022_move,0,1,ok,0.0,0,1,0.9992903295746047,0.0007096704253952701,803,1,False,gpt-4o-mini-2024-07-18,,1,6ea69bd5d0c2fa848bd9d483
neutral|full|move,neutral,full,move,26,A,W,p26_A_2022_move,p26_B_2022_loser,0,1,ok,1.0,0,1,0.9998766054605808,0.9998766054605808,707,1,False,gpt-4o-mini-2024-07-18,,1,83a3e35395befa089dae21b9
neutral|full|move,neutral,full,move,26,A,L,p26_B_2022_loser,p26_A_2022_move,0,1,ok,0.0,0,1,0.7772998508568416,0.2227001491431584,707,1,False,gpt-4o-mini-2024-07-18,,1,c210468159b117765d4a2bcb
neutral|full|move,neutral,full,move,28,A,W,p28_A_2022_move,p28_B_2022_loser,0,1,ok,1.0,0,1,0.9990889487069472,0.9990889487069472,847,1,False,gpt-4o-mini-2024-07-18,,1,ec99cdbb7f0c25f02104c2a1
neutral|full|move,neutral,full,move,27,B,W,p27_B_2022_move,p27_A_2022_loser,0,1,ok,1.0,0,1,0.8175744673038221,0.8175744673038221,837,1,False,gpt-4o-mini-2024-07-18,,1,472b65c38422ea3f4cc12d70
neutral|full|move,neutral,full,move,27,B,L,p27_A_2022_loser,p27_B_2022_move,0,1,ok,0.0,0,1,0.9626731110495138,0.03732688895048619,837,1,False,gpt-4o-mini-2024-07-18,,1,f73e71d0499e48874e0e4130
neutral|full|move,neutral,full,move,28,A,L,p28_B_2022_loser,p28_A_2022_move,0,1,ok,0.0,0,1,0.9998204719566106,0.00017952804338938755,847,1,False,gpt-4o-mini-2024-07-18,,1,3866f48f8f3a0972eb54b8ce
neutral|full|move,neutral,full,move,29,B,L,p29_A_2022_loser,p29_B_2022_move,0,1,ok,0.0,0,1,0.9975273764896093,0.0024726235103906813,1126,1,False,gpt-4o-mini-2024-07-18,,1,71a4606dfb64d82a03b80570
neutral|full|move,neutral,full,move,29,B,W,p29_B_2022_move,p29_A_2022_loser,0,1,ok,1.0,0,1,0.999373665783996,0.999373665783996,1126,1,False,gpt-4o-mini-2024-07-18,,1,cd540b079e8dfab2915ec97a
neutral|full|move,neutral,full,move,30,A,W,p30_A_2022_move,p30_B_2022_loser,0,2,ok,0.0,0,0,0.029312232871271868,0.029312232871271868,673,1,False,gpt-4o-mini-2024-07-18,,2,c3790e34ae4e0811deb42e0a
neutral|full|move,neutral,full,move,30,A,L,p30_B_2022_loser,p30_A_2022_move,0,1,ok,0.0,0,1,0.939913352771458,0.060086647228541956,673,1,False,gpt-4o-mini-2024-07-18,,1,483a9111bd0b30b46576594a
neutral|full|move,neutral,full,move,31,B,L,p31_A_2022_loser,p31_B_2022_move,0,1,ok,0.0,0,1,0.9990889485984403,0.0009110514015596705,875,1,False,gpt-4o-mini-2024-07-18,,1,e93a7960c66623f30fcf1910
neutral|full|move,neutral,full,move,32,A,W,p32_A_2022_move,p32_B_2022_loser,0,2,ok,0.0,0,0,0.18242552380635635,0.18242552380635635,848,1,False,gpt-4o-mini-2024-07-18,,2,a0b56693907c829d37f168d8
neutral|full|move,neutral,full,move,31,B,W,p31_B_2022_move,p31_A_2022_loser,0,2,ok,0.0,0,0,0.0052201269074554375,0.0052201269074554375,875,1,False,gpt-4o-mini-2024-07-18,,2,9cd32003da9e05796af738f4
neutral|full|move,neutral,full,move,32,A,L,p32_B_2022_loser,p32_A_2022_move,0,1,ok,0.0,0,1,0.9999997897567185,2.10243281451028e-07,848,1,False,gpt-4o-mini-2024-07-18,,1,7cd26fc857c06bba888f15a2
neutral|full|move,neutral,full,move,34,A,W,p34_A_2022_move,p34_B_2022_loser,0,1,ok,1.0,0,1,0.9995694429333176,0.9995694429333176,809,1,False,gpt-4o-mini-2024-07-18,,1,08ca6369bfbf3f29bf874596
neutral|full|move,neutral,full,move,33,B,L,p33_A_2022_loser,p33_B_2022_move,0,1,ok,0.0,0,1,0.6791786861878392,0.32082131381216084,980,1,False,gpt-4o-mini-2024-07-18,,1,d84c98a7e27823aaa26ffbcf
neutral|full|move,neutral,full,move,34,A,L,p34_B_2022_loser,p34_A_2022_move,0,1,ok,0.0,0,1,0.9984988174380656,0.0015011825619344332,809,1,False,gpt-4o-mini-2024-07-18,,1,669772d03b99d8e1476b5d4d
neutral|full|move,neutral,full,move,35,B,L,p35_A_2022_loser,p35_B_2022_move,0,1,ok,0.0,0,1,0.9980732649831829,0.0019267350168170605,693,1,False,gpt-4o-mini-2024-07-18,,1,5154bbcca7cac61fca16e3f9
neutral|full|move,neutral,full,move,33,B,W,p33_B_2022_move,p33_A_2022_loser,0,1,ok,1.0,0,1,0.9994472212857038,0.9994472212857038,980,1,False,gpt-4o-mini-2024-07-18,,1,6d212f6da553573789607e99
neutral|full|move,neutral,full,move,35,B,W,p35_B_2022_move,p35_A_2022_loser,0,1,ok,1.0,0,1,0.9999251537493477,0.9999251537493477,693,1,False,gpt-4o-mini-2024-07-18,,1,7fde7d34a2ff1755da5bcd77
neutral|full|move,neutral,full,move,36,A,L,p36_B_2022_loser,p36_A_2022_move,0,1,ok,0.0,0,1,0.9996646497472235,0.00033535025277653396,773,1,False,gpt-4o-mini-2024-07-18,,1,59f7e5ed1673049842954dc5
neutral|full|move,neutral,full,move,37,B,W,p37_B_2022_move,p37_A_2022_loser,0,2,ok,0.0,0,0,0.0011695103390339065,0.0011695103390339065,652,1,False,gpt-4o-mini-2024-07-18,,2,4d3b47423adf6c5d29ef335f
neutral|full|move,neutral,full,move,38,A,W,p38_A_2022_move,p38_B_2022_loser,0,1,ok,1.0,0,1,0.999983298584886,0.999983298584886,650,1,False,gpt-4o-mini-2024-07-18,,1,4290f015d1cc1cc6285cb851
neutral|full|move,neutral,full,move,37,B,L,p37_A_2022_loser,p37_B_2022_move,0,1,ok,0.0,0,1,0.9980732652124251,0.0019267347875748797,652,1,False,gpt-4o-mini-2024-07-18,,1,aa4c8a10ac2aebfa92208da7
neutral|full|move,neutral,full,move,36,A,W,p36_A_2022_move,p36_B_2022_loser,0,1,ok,1.0,0,1,0.9933071493821937,0.9933071493821937,773,1,False,gpt-4o-mini-2024-07-18,,1,9928ac6565142f6843ae732e
neutral|full|move,neutral,full,move,39,B,W,p39_B_2022_move,p39_A_2022_loser,0,1,ok,1.0,0,1,0.999664649747321,0.999664649747321,1216,1,False,gpt-4o-mini-2024-07-18,,1,d5c1356d7f993da063e9c891
neutral|full|move,neutral,full,move,38,A,L,p38_B_2022_loser,p38_A_2022_move,0,2,ok,1.0,0,0,0.4378234991142019,0.5621765008857982,650,1,False,gpt-4o-mini-2024-07-18,,2,8c978e3c1766091116eb3bbc
neutral|full|move,neutral,full,move,39,B,L,p39_A_2022_loser,p39_B_2022_move,0,1,ok,0.0,0,1,0.9933071487847154,0.006692851215284623,1216,1,False,gpt-4o-mini-2024-07-18,,1,b7926b6a0b183959d0c4796c
neutral|full|move,neutral,full,move,40,A,L,p40_B_2022_loser,p40_A_2022_move,0,1,ok,0.0,0,1,0.9999967112518665,3.2887481334897828e-06,969,1,False,gpt-4o-mini-2024-07-18,,1,49edf9388e81b1b4497736e9
neutral|full|move,neutral,full,move,40,A,W,p40_A_2022_move,p40_B_2022_loser,0,1,ok,1.0,0,1,0.9992903295745222,0.9992903295745222,969,1,False,gpt-4o-mini-2024-07-18,,1,bf7a7d2421922f829256b91d
neutral|full|move,neutral,full,move,42,B,W,p42_B_2022_move,p42_A_2022_loser,0,1,ok,1.0,0,1,0.9399133435142799,0.9399133435142799,853,1,False,gpt-4o-mini-2024-07-18,,1,8fc990cd972fa75beb969bcf
neutral|full|move,neutral,full,move,43,A,L,p43_B_2022_loser,p43_A_2022_move,0,1,ok,0.0,0,1,0.9999339478268163,6.605217318367274e-05,775,1,False,gpt-4o-mini-2024-07-18,,1,74b32176ed5c99fdb896b1ba
neutral|full|move,neutral,full,move,43,A,W,p43_A_2022_move,p43_B_2022_loser,0,1,ok,1.0,0,1,0.9241418147556224,0.9241418147556224,775,1,False,gpt-4o-mini-2024-07-18,,1,a224e37717c44b9f0e1a239d
neutral|full|move,neutral,full,move,42,B,L,p42_A_2022_loser,p42_B_2022_move,0,1,ok,0.0,0,1,0.9999910603051654,8.939694834619871e-06,853,1,False,gpt-4o-mini-2024-07-18,,1,ff373d75a851d1b9aba9d996
neutral|full|move,neutral,full,move,44,B,W,p44_B_2022_move,p44_A_2022_loser,0,1,ok,1.0,0,1,0.9241418241572634,0.9241418241572634,431,1,False,gpt-4o-mini-2024-07-18,,1,bfb188e40eb7e3efb0e80daf
neutral|full|move,neutral,full,move,44,B,L,p44_A_2022_loser,p44_B_2022_move,0,1,ok,0.0,0,1,0.9626731098447462,0.03732689015525381,431,1,False,gpt-4o-mini-2024-07-18,,1,31f930bc2ba8b4e4b9018a1a
neutral|full|move,neutral,full,move,45,A,W,p45_A_2022_move,p45_B_2022_loser,0,2,ok,0.0,0,0,0.43782349911420193,0.43782349911420193,657,1,False,gpt-4o-mini-2024-07-18,,2,aa1241ee3daeefa182ee3cc7
neutral|full|move,neutral,full,move,45,A,L,p45_B_2022_loser,p45_A_2022_move,0,1,ok,0.0,0,1,0.9980732656709093,0.0019267343290907402,657,1,False,gpt-4o-mini-2024-07-18,,1,e5874b2bada58f81ab5b1d06
neutral|full|move,neutral,full,move,46,B,L,p46_A_2022_loser,p46_B_2022_move,0,1,ok,0.0,0,1,0.9999339478819312,6.60521180687601e-05,779,1,False,gpt-4o-mini-2024-07-18,,1,076fdec151be76ca594b389c
neutral|full|move,neutral,full,move,46,B,W,p46_B_2022_move,p46_A_2022_loser,0,1,ok,1.0,0,1,0.9706877702556035,0.9706877702556035,779,1,False,gpt-4o-mini-2024-07-18,,1,6ec60d18e8f2fb64bd2a2ba5
neutral|full|move,neutral,full,move,47,A,W,p47_A_2022_move,p47_B_2022_loser,0,1,ok,1.0,0,1,0.9984988174380656,0.9984988174380656,643,1,False,gpt-4o-mini-2024-07-18,,1,d9df1ccfd27d9039cc68d119
neutral|full|move,neutral,full,move,47,A,L,p47_B_2022_loser,p47_A_2022_move,0,1,ok,0.0,0,1,0.6791786926816161,0.3208213073183839,643,1,False,gpt-4o-mini-2024-07-18,,1,4ba0b3900cb0aa255eb31e1e
neutral|full|move,neutral,full,move,48,B,W,p48_B_2022_move,p48_A_2022_loser,0,1,ok,1.0,0,1,0.5,0.5,700,1,False,gpt-4o-mini-2024-07-18,,1,29525d1ff37a582dc6062388
neutral|full|move,neutral,full,move,50,B,L,p50_A_2022_loser,p50_B_2022_move,0,1,ok,0.0,0,1,0.9999995549151272,4.450848728465573e-07,540,1,False,gpt-4o-mini-2024-07-18,,1,12882841ec3862f62944544f
neutral|full|move,neutral,full,move,49,A,L,p49_B_2022_loser,p49_A_2022_move,0,1,ok,0.0,0,1,0.9999832985769227,1.6701423077303268e-05,1147,1,False,gpt-4o-mini-2024-07-18,,1,3ba488d5f5359efa0145aea1
neutral|full|move,neutral,full,move,48,B,L,p48_A_2022_loser,p48_B_2022_move,0,1,ok,0.0,0,1,0.9999997617629871,2.382370128950484e-07,700,1,False,gpt-4o-mini-2024-07-18,,1,04cfe4b997fe481a4774debe
neutral|full|move,neutral,full,move,49,A,W,p49_A_2022_move,p49_B_2022_loser,0,2,ok,0.0,0,0,0.09534946875514017,0.09534946875514017,1147,1,False,gpt-4o-mini-2024-07-18,,2,c886b2804b0d6c7bf6647f82
neutral|full|move,neutral,full,move,51,A,W,p51_A_2022_move,p51_B_2022_loser,0,1,ok,1.0,0,1,0.999999730042106,0.999999730042106,968,1,False,gpt-4o-mini-2024-07-18,,1,0676fa714c882140591af0d5
neutral|full|move,neutral,full,move,50,B,W,p50_B_2022_move,p50_A_2022_loser,0,1,ok,1.0,0,1,0.5,0.5,540,1,False,gpt-4o-mini-2024-07-18,,1,e614b8b06524ee5b41c3091a
neutral|full|move,neutral,full,move,51,A,L,p51_B_2022_loser,p51_A_2022_move,0,2,ok,1.0,0,0,0.320821300824607,0.679178699175393,968,1,False,gpt-4o-mini-2024-07-18,,2,4d604a317d12262d11693a7b
neutral|full|move,neutral,full,move,52,B,L,p52_A_2022_loser,p52_B_2022_move,0,1,ok,0.0,0,1,0.9994472214833158,0.000552778516684227,803,1,False,gpt-4o-mini-2024-07-18,,1,22070ec27d960a71e6bed96a
neutral|full|move,neutral,full,move,54,B,W,p54_B_2022_move,p54_A_2022_loser,0,2,ok,0.0,0,0,0.02297736819559898,0.02297736819559898,433,1,False,gpt-4o-mini-2024-07-18,,2,ab46570cd367e91b82f68949
neutral|full|move,neutral,full,move,54,B,L,p54_A_2022_loser,p54_B_2022_move,0,1,ok,0.0,0,1,0.9706877696726268,0.02931223032737318,433,1,False,gpt-4o-mini-2024-07-18,,1,66fcb4ccdd56649febcabd80
neutral|full|move,neutral,full,move,55,A,W,p55_A_2022_move,p55_B_2022_loser,0,1,ok,1.0,0,1,0.9890130586647623,0.9890130586647623,1105,1,False,gpt-4o-mini-2024-07-18,,1,60ed834dc01c1a943ead3db0
neutral|full|move,neutral,full,move,53,A,W,p53_A_2022_move,p53_B_2022_loser,0,1,ok,1.0,0,1,0.9525741256443601,0.9525741256443601,1128,1,False,gpt-4o-mini-2024-07-18,,1,08968b1d7355db5e56919ccc
neutral|full|move,neutral,full,move,52,B,W,p52_B_2022_move,p52_A_2022_loser,0,1,ok,1.0,0,1,0.9994472214833158,0.9994472214833158,803,1,False,gpt-4o-mini-2024-07-18,,1,f079d3df87fee30f9cdf0061
neutral|full|move,neutral,full,move,55,A,L,p55_B_2022_loser,p55_A_2022_move,0,1,ok,0.0,0,1,0.9999417087093174,5.829129068257721e-05,1105,1,False,gpt-4o-mini-2024-07-18,,1,186910049ddcb32f36b44330
neutral|full|move,neutral,full,move,53,A,L,p53_B_2022_loser,p53_A_2022_move,0,1,ok,0.0,0,1,0.9999251537671899,7.48462328100663e-05,1128,1,False,gpt-4o-mini-2024-07-18,,1,e0dbd038e391a06051e7a98d
neutral|full|move,neutral,full,move,57,A,L,p57_B_2022_loser,p57_A_2022_move,0,1,ok,0.0,0,1,0.9990889489239078,0.0009110510760922397,1016,1,False,gpt-4o-mini-2024-07-18,,1,3ff259457b8bf1faf2252a63
neutral|full|move,neutral,full,move,57,A,W,p57_A_2022_move,p57_B_2022_loser,0,1,ok,1.0,0,1,0.8519527963298946,0.8519527963298946,1016,1,False,gpt-4o-mini-2024-07-18,,1,0f2e73e2cbfb4dce252d528c
neutral|full|move,neutral,full,move,58,B,W,p58_B_2022_move,p58_A_2022_loser,0,1,ok,1.0,0,1,0.9999417087301751,0.9999417087301751,1373,1,False,gpt-4o-mini-2024-07-18,,1,ce7f001c0551106e1582370b
neutral|full|move,neutral,full,move,58,B,L,p58_A_2022_loser,p58_B_2022_move,0,1,ok,0.0,0,1,0.998498817795438,0.0015011822045619683,1373,1,False,gpt-4o-mini-2024-07-18,,1,04620223c139403957133dea
neutral|full|move,neutral,full,move,56,B,L,p56_A_2022_loser,p56_B_2022_move,0,1,ok,0.0,0,1,0.9999251537493477,7.484625065234951e-05,1227,1,False,gpt-4o-mini-2024-07-18,,1,9de10410660a96f0bbec309d
neutral|full|move,neutral,full,move,56,B,W,p56_B_2022_move,p56_A_2022_loser,0,1,ok,1.0,0,1,0.9998601779492434,0.9998601779492434,1227,1,False,gpt-4o-mini-2024-07-18,,1,b6cc8be554de63ee7efcd006
neutral|full|move,neutral,full,move,59,A,W,p59_A_2022_move,p59_B_2022_loser,0,1,ok,1.0,0,1,0.9998766053723437,0.9998766053723437,654,1,False,gpt-4o-mini-2024-07-18,,1,0b4b560348cb04e113d50c6d
neutral|full|move,neutral,full,move,59,A,L,p59_B_2022_loser,p59_A_2022_move,0,1,ok,0.0,0,1,0.9890130568532886,0.010986943146711448,654,1,False,gpt-4o-mini-2024-07-18,,1,ea44fdf3314437f51e26d8fb
neutral|full|move,neutral,full,move,60,B,L,p60_A_2022_loser,p60_B_2022_move,0,1,ok,0.0,0,1,0.9998766054017525,0.00012339459824750598,883,1,False,gpt-4o-mini-2024-07-18,,1,ca989537cfac00a61220e6fc
